"FullName","Length","CreationTime","LastWriteTime"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ko_6eec0535943f6aa47544c0127e87b274.js","71395","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ky_60dbc472df2d21ada818d847e6e0220c.js","66651","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_lb-lu_33165b0793b681cfb9b44952872c1edb.js","71229","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_lt_4c6f4f30f57879dc8c2b924b15c4f4ae.js","70343","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_lv_3be5bd59a8421b39d8797b0795aa36bf.js","70739","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_mi-nz_a45c853afc7de868811d8496919dcdf2.js","70940","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_mk_e390610edca1b2902455ca21dbabc6b8.js","85355","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_mn-mn_045f0fb5cffd4677511ca3308d0da08e.js","67068","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ms_c8745b832bc706e0d2d67e0e1a8bc294.js","68584","1/24/2026 3:53:17 PM","1/24/2026 3:53:17 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_mt-mt_0d72dc6e44a89066dae38673013a0224.js","70632","4/15/2026 12:45:44 AM","4/15/2026 12:45:44 AM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_nl_cb5211f28780706efa9876bf752a8abc.js","69420","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_nn-no_072a53ce934bfb16253c5a152fbaf3db.js","67810","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_no_09a4309e9f6c9c4c076f9be7ca2b9e66.js","67657","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_pl_4847f1ceff612b0e3801f082c8f69ea3.js","72781","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_prs_70f9ea5d6ebef2f30e5a2ce55282578c.js","66565","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_pt_cbc99c6553b7e278023479eefd9a5f69.js","69383","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_pt-pt_8a6087a8989a0daa1043f0290178da70.js","69803","10/7/2025 2:05:45 PM","10/7/2025 2:05:45 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_quz-pe_1910297922101a954add3b93b437a0ae.js","71221","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ro_1f7ea14173f6caf6e40ba9711932729d.js","71711","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ru_9806762d9d6dc5ccecf2aedf492316da.js","87268","6/27/2026 2:53:08 PM","6/27/2026 2:53:08 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_sd-arab-pk_7e4e63be4f05969f57e28f3b3fa3373b.js","66590","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_si-lk_5fe66fba0a8216a23f575d09c5eb20f5.js","67340","6/11/2026 8:15:07 PM","6/11/2026 8:15:07 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_sk_cdf58c717802b9b79c552d3b87ff362d.js","70890","2/9/2026 3:29:58 PM","2/9/2026 3:29:58 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_sl_2abef734d7bf3499718a9b786f9978da.js","69975","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_sq_c985664b6d872b8a0b7ec0f33a53a180.js","70198","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_sr_80863f34196cb859826cb6dbf0d51025.js","69762","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_sr-cyrl_ee8848d9db59f5f883e6f39c1fca0f80.js","84688","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_sr-cyrl-ba_c1663b18ce2d79f4472bfcc319f208cb.js","84750","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_sv_d5318d6371ab93457a7f4544c398fcfb.js","68097","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_sw_274e5826d00e3044d4eaa8e419f860de.js","66276","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_th_2a272503944e58a834b477677988ce23.js","95318","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_tk-tm_618c87c5408f1dec6de87289e0163a1e.js","65952","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_tr_897f3f75a08d4f95ad816e844db34093.js","70456","6/11/2026 8:15:07 PM","6/11/2026 8:15:07 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_tt_3d782630e94b88da504a01fe0628983b.js","85681","12/8/2025 5:49:16 PM","12/8/2025 5:49:16 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ug-cn_4a1e115c24bcf66e8334b5b0a35ca845.js","84646","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_uk_63854e9b176752123b27732b7a7e0b23.js","85794","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_ur_adc23a4f2028af3bbb861c4e62217188.js","83600","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_uz_f804b5883218466516b98527055bc836.js","69000","10/7/2025 2:05:45 PM","10/7/2025 2:05:45 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_vi_1dd43f027efb01a06583d46b28b04519.js","73838","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_zh-hans_4aa11d3ec65360c3ebfaf6f9b3bcf3bc.js","65165","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_zh-hant_2aace662d62f3de329fe02249f1ebd0b.js","65737","4/2/2026 6:54:19 PM","4/2/2026 6:54:19 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\fa000000129\OfflineFiles\officeaicopilotchatstrings_zu-za_b179582ac88e0784d8ef721979efeff7.js","66452","9/6/2025 5:41:36 PM","9/6/2025 5:41:36 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000136\OfflineFiles\MeetingNotesShareService-993dab9c69684153.js","5933","4/2/2026 6:54:14 PM","4/2/2026 6:54:14 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000136\OfflineFiles\r_data-resolvers-browser-chat-b04c44296ae3c89d.js","29106","4/2/2026 6:54:16 PM","4/2/2026 6:54:16 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000136\OfflineFiles\r_data-resolvers-chat-36f28d8a17cb5b73.js","110063","4/2/2026 6:54:16 PM","4/2/2026 6:54:16 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000136\OfflineFiles\r_data-resolvers-meeting-summary-qna-history-71e8b467bfd142ef.js","1511","4/2/2026 6:54:16 PM","4/2/2026 6:54:16 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000136\OfflineFiles\r_data-resolvers-search-meeting-summary-02c1d28f829c6326.js","3100","4/2/2026 6:54:17 PM","4/2/2026 6:54:17 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000136\OfflineFiles\services-chat-6e0e25987044ec44.js","112388","4/2/2026 6:54:17 PM","4/2/2026 6:54:17 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000136\OfflineFiles\services-chat-endpoint-provider-93248554552e983d.js","5151","4/2/2026 6:54:17 PM","4/2/2026 6:54:17 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000136\OfflineFiles\services-search-meeting-summary-d161473bfd27dd19.js","24638","4/2/2026 6:54:17 PM","4/2/2026 6:54:17 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000136\OfflineFiles\summaryModule-f4005546c2ce8ffb.js","3146","4/2/2026 6:54:18 PM","4/2/2026 6:54:18 PM"
"C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000163\OfflineFiles\ai-chat_fda7257536562ad1143502bdd9f4c4bf.png","199879","12/28/2024 12:12:11 AM","12/28/2024 12:12:11 AM"
"C:\Program Files\Microsoft Office\root\Templates\1033\Access\Part\Tasks.accdt","40188","5/4/2024 4:08:34 PM","5/4/2024 4:08:34 PM"
"C:\Program Files\nodejs\node_modules\npm\node_modules\diff\release-notes.md","38450","3/24/2026 12:57:42 AM","3/24/2026 12:57:42 AM"
"C:\Program Files\nodejs\node_modules\npm\node_modules\iconv-lite\lib\helpers\merge-exports.js","323","3/24/2026 12:57:42 AM","3/24/2026 12:57:42 AM"
"C:\Program Files\Notepad++\plugins\NppExport\NppExport.dll","170144","12/7/2025 5:10:54 PM","12/7/2025 5:10:54 PM"
"C:\Projects\aios\.next\dev\server\chunks\ssr\_next-internal_server_app_tasks_page_actions_1pfgw3-.js","262","6/21/2026 3:34:05 PM","6/21/2026 3:34:05 PM"
"C:\Projects\aios\.next\dev\server\chunks\ssr\_next-internal_server_app_tasks_page_actions_1pfgw3-.js.map","154","6/21/2026 3:34:05 PM","6/21/2026 3:34:05 PM"
"C:\Projects\aios\.next\export-marker.json","111","6/22/2026 12:36:04 PM","6/22/2026 12:36:04 PM"
"C:\Projects\aios\.next\server\app\tasks.html","49141","6/22/2026 12:36:04 PM","6/22/2026 12:36:04 PM"
"C:\Projects\aios\.next\server\app\tasks.meta","293","6/22/2026 12:36:04 PM","6/22/2026 12:36:04 PM"
"C:\Projects\aios\.next\server\app\tasks.rsc","26509","6/22/2026 12:36:04 PM","6/22/2026 12:36:04 PM"
"C:\Projects\aios\.next\server\app\tasks.segments\tasks.segment.rsc","445","6/22/2026 12:36:04 PM","6/22/2026 12:36:04 PM"
"C:\Projects\aios\.next\server\chunks\ssr\_next-internal_server_app_tasks_page_actions_1pfgw3-.js","117","6/22/2026 12:35:59 PM","6/22/2026 12:35:59 PM"
"C:\Projects\aios\.next\server\chunks\ssr\_next-internal_server_app_tasks_page_actions_1pfgw3-.js.map","51","6/22/2026 12:35:59 PM","6/22/2026 12:35:59 PM"
"C:\Projects\aios\CLAUDE.md","3730","7/1/2026 12:51:54 AM","7/1/2026 12:51:54 AM"
"C:\Projects\aios\data\tasks.json","13454","6/22/2026 10:57:22 AM","6/22/2026 10:57:22 AM"
"C:\Projects\aios\MASTER_BRAIN.md","4204","7/5/2026 1:35:02 PM","7/5/2026 1:35:02 PM"
"C:\Projects\aios\MASTER_BRAIN_SUMMARY.md","869","7/5/2026 1:19:45 PM","7/5/2026 1:19:45 PM"
"C:\Projects\aios\MASTER_BRAIN_TASKS.md","1840","7/5/2026 1:26:08 PM","7/5/2026 1:26:08 PM"
"C:\Projects\aios\node_modules\@swc\helpers\cjs\_export_star.cjs","417","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\@swc\helpers\esm\_export_star.js","406","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\@swc\helpers\src\_export_star.mjs","55","6/21/2026 3:19:06 PM","6/21/2026 3:19:06 PM"
"C:\Projects\aios\node_modules\@typescript-eslint\eslint-plugin\dist\rules\consistent-type-exports.d.ts","425","6/21/2026 3:19:06 PM","6/21/2026 3:19:06 PM"
"C:\Projects\aios\node_modules\@typescript-eslint\eslint-plugin\dist\rules\consistent-type-exports.js","16474","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\@typescript-eslint\eslint-plugin\dist\rules\no-useless-empty-export.d.ts","250","6/21/2026 3:19:06 PM","6/21/2026 3:19:06 PM"
"C:\Projects\aios\node_modules\@typescript-eslint\eslint-plugin\dist\rules\no-useless-empty-export.js","2508","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\@typescript-eslint\scope-manager\dist\referencer\ExportVisitor.d.ts","761","6/21/2026 3:19:06 PM","6/21/2026 3:19:06 PM"
"C:\Projects\aios\node_modules\@typescript-eslint\scope-manager\dist\referencer\ExportVisitor.js","2515","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\aria-query\lib\etc\roles\dpub\docEndnotesRole.js","774","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\enhanced-resolve\lib\ExportsFieldPlugin.js","7544","6/21/2026 3:19:02 PM","6/21/2026 3:19:02 PM"
"C:\Projects\aios\node_modules\eslint\lib\rules\no-restricted-exports.js","5636","6/21/2026 3:19:06 PM","6/21/2026 3:19:06 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\docs\rules\export.md","998","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\docs\rules\exports-last.md","935","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\docs\rules\group-exports.md","2419","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\docs\rules\no-anonymous-default-export.md","2235","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\docs\rules\no-default-export.md","1217","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\docs\rules\no-import-module-exports.md","1780","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\docs\rules\no-mutable-exports.md","1433","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\docs\rules\no-named-export.md","1472","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\docs\rules\prefer-default-export.md","3263","6/21/2026 3:19:04 PM","6/21/2026 3:19:04 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\lib\rules\export.js","31409","6/21/2026 3:19:02 PM","6/21/2026 3:19:02 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\lib\rules\exports-last.js","4321","6/21/2026 3:19:02 PM","6/21/2026 3:19:02 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\lib\rules\group-exports.js","16146","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\lib\rules\no-anonymous-default-export.js","12643","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\lib\rules\no-default-export.js","6497","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\lib\rules\no-import-module-exports.js","12235","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\lib\rules\no-mutable-exports.js","7582","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\lib\rules\no-named-export.js","4467","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\eslint-plugin-import\lib\rules\prefer-default-export.js","12696","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\fast-glob\out\managers\tasks.d.ts","1222","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\fast-glob\out\managers\tasks.js","5531","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\next\dist\build\babel\plugins\next-page-disallow-re-export-all-exports.d.ts","142","6/21/2026 3:19:19 PM","6/21/2026 3:19:19 PM"
"C:\Projects\aios\node_modules\next\dist\build\babel\plugins\next-page-disallow-re-export-all-exports.js","1183","6/21/2026 3:19:10 PM","6/21/2026 3:19:10 PM"
"C:\Projects\aios\node_modules\next\dist\build\babel\plugins\next-page-disallow-re-export-all-exports.js.map","1493","6/21/2026 3:19:16 PM","6/21/2026 3:19:16 PM"
"C:\Projects\aios\node_modules\next\dist\cli\next-export.d.ts","62","6/21/2026 3:19:19 PM","6/21/2026 3:19:19 PM"
"C:\Projects\aios\node_modules\next\dist\cli\next-export.js","626","6/21/2026 3:19:10 PM","6/21/2026 3:19:10 PM"
"C:\Projects\aios\node_modules\next\dist\cli\next-export.js.map","704","6/21/2026 3:19:16 PM","6/21/2026 3:19:16 PM"
"C:\Projects\aios\node_modules\next\dist\compiled\babel\plugin-proposal-export-namespace-from.js","73","6/21/2026 3:19:11 PM","6/21/2026 3:19:11 PM"
"C:\Projects\aios\node_modules\next\dist\docs\01-app\02-guides\static-exports.md","12500","6/21/2026 3:19:18 PM","6/21/2026 3:19:18 PM"
"C:\Projects\aios\node_modules\next\dist\docs\01-app\03-api-reference\05-config\01-next-config-js\exportPathMap.md","4325","6/21/2026 3:19:18 PM","6/21/2026 3:19:18 PM"
"C:\Projects\aios\node_modules\next\dist\docs\02-pages\02-guides\static-exports.md","622","6/21/2026 3:19:18 PM","6/21/2026 3:19:18 PM"
"C:\Projects\aios\node_modules\next\dist\docs\02-pages\04-api-reference\04-config\01-next-config-js\exportPathMap.md","515","6/21/2026 3:19:18 PM","6/21/2026 3:19:18 PM"
"C:\Projects\aios\node_modules\next\dist\esm\build\babel\plugins\next-page-disallow-re-export-all-exports.js","968","6/21/2026 3:19:10 PM","6/21/2026 3:19:10 PM"
"C:\Projects\aios\node_modules\next\dist\esm\build\babel\plugins\next-page-disallow-re-export-all-exports.js.map","1480","6/21/2026 3:19:16 PM","6/21/2026 3:19:16 PM"
"C:\Projects\aios\node_modules\resolve\lib\exports-resolve.js","9611","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\resolve\lib\get-exports-category.js","1948","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\resolve\test\exports.js","39867","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\aios\node_modules\resolve\test\exports_sync.js","36835","6/21/2026 3:19:03 PM","6/21/2026 3:19:03 PM"
"C:\Projects\AlarmInspect\MASTER_BRAIN.md","2075","7/5/2026 1:05:33 PM","7/5/2026 1:05:33 PM"
"C:\Projects\AlarmInspect\MASTER_BRAIN_SUMMARY.md","877","7/5/2026 1:05:36 PM","7/5/2026 1:05:36 PM"
"C:\Projects\AlarmInspect\MASTER_BRAIN_TASKS.md","978","7/5/2026 1:05:41 PM","7/5/2026 1:05:41 PM"
"C:\Projects\AuthoritySystems\MASTER_BRAIN.md","959","7/4/2026 12:46:43 AM","7/4/2026 12:46:43 AM"
"C:\Projects\AuthoritySystems\MASTER_BRAIN_SUMMARY.md","881","7/4/2026 12:46:45 AM","7/4/2026 12:46:45 AM"
"C:\Projects\AuthoritySystems\MASTER_BRAIN_TASKS.md","986","7/5/2026 1:05:53 PM","7/5/2026 1:05:53 PM"
"C:\Projects\CitywideAlarms\JUNE28_NOTES.md","5745","6/28/2026 3:08:52 PM","6/28/2026 3:08:52 PM"
"C:\Projects\CitywideAlarms\MASTER_BRAIN.md","957","7/3/2026 7:16:47 PM","7/3/2026 7:16:47 PM"
"C:\Projects\CitywideAlarms\MASTER_BRAIN_SUMMARY.md","879","7/3/2026 7:16:49 PM","7/3/2026 7:16:49 PM"
"C:\Projects\CitywideAlarms\MASTER_BRAIN_TASKS.md","982","7/5/2026 1:05:47 PM","7/5/2026 1:05:47 PM"
"C:\Projects\GoldenGoose\MASTER_BRAIN.md","954","7/4/2026 12:46:51 AM","7/4/2026 12:46:51 AM"
"C:\Projects\GoldenGoose\MASTER_BRAIN_SUMMARY.md","876","7/4/2026 12:46:52 AM","7/4/2026 12:46:52 AM"
"C:\Projects\GoldenGoose\MASTER_BRAIN_TASKS.md","976","7/5/2026 1:05:56 PM","7/5/2026 1:05:56 PM"
"C:\Projects\localseoaeopro\.next\static\chunks\_app-pages-browser_components_AuditChatBot_tsx.js","152630","6/10/2026 12:14:39 AM","6/10/2026 12:14:39 AM"
"C:\Projects\localseoaeopro\CLAUDE.md","11385","7/1/2026 12:51:59 AM","7/1/2026 12:51:59 AM"
"C:\Projects\localseoaeopro\components\AuditChatBot.tsx","12586","6/11/2026 3:21:06 AM","6/11/2026 3:21:06 AM"
"C:\Projects\localseoaeopro\MASTER_BRAIN.md","957","7/4/2026 12:46:26 AM","7/4/2026 12:46:26 AM"
"C:\Projects\localseoaeopro\MASTER_BRAIN_SUMMARY.md","879","7/4/2026 12:46:38 AM","7/4/2026 12:46:38 AM"
"C:\Projects\localseoaeopro\MASTER_BRAIN_TASKS.md","982","7/5/2026 1:05:50 PM","7/5/2026 1:05:50 PM"
"C:\Projects\localseoaeopro\node_modules\@swc\helpers\cjs\_export_star.cjs","417","5/3/2026 5:32:29 PM","5/3/2026 5:32:29 PM"
"C:\Projects\localseoaeopro\node_modules\@swc\helpers\esm\_export_star.js","406","5/3/2026 5:32:29 PM","5/3/2026 5:32:29 PM"
"C:\Projects\localseoaeopro\node_modules\@swc\helpers\src\_export_star.mjs","55","5/3/2026 5:32:31 PM","5/3/2026 5:32:31 PM"
